no,Replicate,Xt1,Xt2,Xt3,e,Y
27,52,-0.483549095,0.605995947,-1.377017175,0.038691048,-0.202996501
28,52,0.33483542,0.2150653,1.132106824,0.000434581,8.532551264
29,52,0.594662215,0.563130006,0.105318695,0.23021718,5.691924377
30,52,-1.308387889,1.052983582,-0.180768935,2.199062849,6.604414901
1,53,-0.692337416,-2.601808695,-0.295654006,-12.81550465,-14.05950708
2,53,-0.866653022,0.70255335,0.162628938,-0.121604594,5.171028397
3,53,-1.903984792,-0.374802113,1.320107506,-0.005336666,7.42325327
4,53,0.169179225,0.408845006,-1.658673868,-0.001643959,-1.291930685
5,53,0.585374014,0.780306753,-0.712603822,-0.796537119,2.042698855
6,53,-0.980597304,-0.700501702,-0.306465357,-0.16291037,1.29082287
7,53,0.118113433,-0.156504755,-0.472799126,0.000212077,2.110623465
8,53,-1.113917412,0.918988065,1.76010221,-0.33185294,10.93743015
9,53,0.340861993,0.516749818,-1.141861742,-0.009706767,0.791060486
10,53,-1.173457186,-0.137509758,1.465536681,-0.000214078,8.600070464
11,53,-0.316351234,0.154511112,-1.288376773,-0.000344936,-0.533275143
12,53,-0.391337627,-0.463670202,0.328532091,0.080387868,4.41106304
13,53,0.849401877,-0.837279971,2.301953027,0.330593162,11.70146485
14,53,-0.498318084,0.596036336,-0.666277629,-0.237045057,2.05908275
15,53,-1.406107163,-1.306593498,-0.69715259,-0.723538076,-1.755620511
16,53,1.300444032,0.687856979,0.150150285,0.324894582,6.41739869
17,53,0.381728285,-0.497722617,1.583622975,0.009424519,9.116574617
18,53,-0.28829234,-0.438470137,1.155822047,-0.032690581,7.355246648
19,53,0.732984345,1.396821876,-1.16727847,0.869623072,3.055847133
20,53,-0.983975919,0.374254512,-0.908038498,-0.030667022,0.868185786
21,53,0.530760881,-0.601178577,-0.247511206,-0.15602406,2.263472086
22,53,0.640129931,-0.268447558,-0.346442355,-0.006247052,2.599941104
23,53,-0.180523178,-1.045297449,-0.103539846,-1.651548999,0.335552111
24,53,-1.253488413,-0.332631204,-0.237124871,-0.004695401,2.141312892
25,53,-0.316723322,0.474431113,0.927415643,-0.096714109,7.826939548
26,53,-1.562301758,1.046594107,0.813185858,1.022737317,8.895176863
27,53,-0.478049792,1.077247106,0.539703385,-0.974232323,6.393350605
28,53,1.544343405,-1.199964975,1.177108694,-0.856719271,6.198661927
29,53,0.094041596,-0.947659231,-0.581114445,-0.612060795,-0.087945006
30,53,-1.135307144,1.839301296,-1.140369705,9.681366359,11.88086451
1,54,0.242857764,1.293579929,0.722701446,2.452910656,11.09214886
2,54,1.344899822,-0.44887576,0.258176338,0.047166186,4.841247292
3,54,-1.466993368,0.64101007,0.344577218,-0.204126779,5.411068961
4,54,0.551093909,-1.158555078,-0.058544175,-2.571412549,-0.299566634
5,54,-0.156425468,1.099944275,-0.253432708,-1.892424857,2.782563618
6,54,-0.32400503,-1.090388496,0.152574095,1.203766549,3.987848534
7,54,0.035669857,0.613315762,1.300129511,-0.052292817,9.562415007
8,54,-1.114242164,-1.249085685,-0.878686093,6.259666351,4.777071023
9,54,2.261148291,0.34600549,0.294788568,0.001345971,6.486052369
10,54,1.718559456,0.019853723,-0.088959032,1.31E-07,4.396951982
11,54,0.282054192,-0.580631311,-0.995309554,0.148590131,-0.192649551
12,54,-0.840288543,-0.954928108,0.64840232,0.347000298,4.912741069
13,54,0.948489089,1.441822676,-0.860133911,1.17513257,4.62078014
14,54,-0.734406858,-3.425210228,-0.633515397,-243.0381435,-246.750377
15,54,-2.408509208,0.248758048,0.587871079,-0.003496512,5.52257276
16,54,-1.260312582,0.830596092,-0.615344084,-0.324821512,2.201708891
17,54,-1.823750163,-0.103346281,-0.459155302,1.26E-05,1.462533997
18,54,0.279159864,0.452380063,0.935665412,-0.028106816,8.130522708
19,54,-0.470101699,1.472501195,-1.27695211,-6.763732176,-5.340048661
20,54,-1.223176273,-0.216631451,0.085315102,0.003607999,3.49652468
21,54,0.142186462,0.608609612,0.049235424,0.2074001,5.354436631
22,54,0.458432962,0.610843575,0.123708308,0.168377092,5.713365549
23,54,-0.966224624,0.667249608,-0.390515182,-0.282585146,2.925944762
24,54,-0.769673834,-0.200581429,-0.502394704,-0.000110228,1.582527159
25,54,-0.318803425,1.032588604,0.563564737,0.835426283,8.28562087
26,54,-0.971496213,0.259270997,0.118890891,0.006388468,4.434703685
27,54,2.544465268,1.115846359,-0.827482279,1.742266224,5.454885667
28,54,0.092647531,-0.101521203,1.867621964,-2.55E-05,10.60819078
29,54,0.121967456,-1.376665036,0.593992549,-5.303820192,-1.181657587
30,54,-0.648373217,-1.434888988,-2.23336205,-0.325295957,-6.777082107
1,55,1.016535272,1.112470088,1.090600147,1.531514577,11.53299435
2,55,0.70632812,-0.178181169,-1.23704469,-0.001475735,-0.439577122
3,55,0.014301813,-0.511922619,0.609500102,-0.036175196,5.395861969
4,55,-0.149011621,0.563336764,-0.26340453,0.069577803,3.906721993
5,55,1.261420512,1.283696832,0.880833492,-2.746705978,6.854408045
6,55,0.623087511,0.55946894,-0.655482027,0.013914226,2.742617343
7,55,1.998703983,-1.187770235,-0.35365315,-0.503830276,1.240844626
8,55,-1.286288382,1.032429237,0.621155222,-1.349031769,5.921255531
9,55,-0.991782063,-1.919268224,-2.038010425,1.789945721,-4.822506969
10,55,-0.848760751,0.468006537,-0.981490392,-0.011463496,0.817676598
11,55,0.264152211,1.470140875,0.049732405,-2.554622971,3.935285885
12,55,-0.119516182,1.955008954,0.196374034,-8.825989786,-1.234336307
13,55,-0.176727208,-0.283359375,0.214475816,-0.015176685,4.261206307
14,55,-0.598693928,-1.95796824,0.550982965,-13.09404514,-10.2869364
15,55,-0.534050948,-0.973025706,1.497060224,-0.421498657,7.29475921
16,55,0.687794646,0.095788551,0.034785961,1.05E-05,4.544040655
17,55,-0.807818354,1.882617772,-0.01405226,-18.70261952,-12.25240834
18,55,-0.140279554,-0.029674678,0.196228234,-3.21E-07,4.605797482
19,55,-0.024811345,0.931328578,-1.24541675,-0.441183679,0.462384351
20,55,0.294350291,-1.320225229,0.527565065,-2.026856775,2.009779731
21,55,-0.729050655,0.198520672,0.388440259,0.000550403,5.405096083
22,55,0.717978857,-0.778419814,1.43550605,-0.04545547,8.241928133
23,55,-0.554320365,0.240369712,-0.177738529,-0.004330524,3.494637194
24,55,0.776829971,0.182419401,-0.344873542,-0.001308585,3.341507756
25,55,-0.813901017,0.763790387,-0.947393153,-0.702950672,0.706559152
26,55,0.5823071,0.405539737,0.652092408,0.016868257,7.205633373
27,55,0.068074473,-0.913800943,-0.538023282,-0.594264222,0.125380338
28,55,2.52477156,-0.585457479,-1.726687225,-0.154299155,-2.238650758
29,55,1.357068056,0.303212674,-2.194739637,-0.004064841,-2.907481299
30,55,-0.257098041,1.139072512,0.96228125,0.190002529,9.25998458
1,56,-0.08110444,1.751698168,0.066249756,-10.50492573,-3.671321133
2,56,-0.115060112,0.460618561,-0.140111018,-0.036821605,4.103682527
3,56,-0.300702502,1.662726918,0.294906311,4.654201886,12.08967398
4,56,1.521470259,0.10436588,-1.205408646,-8.96E-05,0.425576227
5,56,1.036453244,0.733433415,0.676672493,0.129639704,8.080392101
6,56,-0.28274761,0.834380058,-0.829430878,-0.560591466,1.591928418
7,56,-2.699446919,0.069646336,-0.571875694,-3.52E-05,0.96590299
8,56,0.655834895,0.231712426,-0.116320762,5.65E-05,4.191204386
9,56,1.720717068,-0.701369827,-0.232727441,-0.408929513,2.389483787
10,56,-0.621639155,0.584947122,1.452425152,0.026233055,9.883728625
11,56,-1.824304192,-0.813697097,0.49948448,-0.586692353,3.261184452
12,56,0.945387836,-0.464450783,1.510959357,0.017427707,9.138360351
13,56,0.881493684,-1.191913215,-0.889822416,1.883480846,1.244847799
14,56,-1.05766648,-0.019011697,-1.814008798,-1.87E-07,-2.982015995
15,56,0.131647749,-0.394158576,0.350276474,-0.049250108,4.673166434
16,56,-1.129789513,1.149497152,0.394402629,0.504203708,7.196383097
17,56,1.185752376,-0.044307561,-0.728507729,-3.15E-06,1.78520863
18,56,0.307854496,0.872148682,-0.752372837,0.332028199,3.054850809
19,56,-0.257075973,-0.266977067,-0.587800803,-0.002960499,1.377660618
20,56,-0.216401406,-0.506078084,0.360599909,-0.138158182,4.314323804
21,56,-1.03868352,0.496292563,-1.462452957,-0.011565299,-0.947430509
22,56,-0.55100964,-0.868009929,1.365075739,-0.338091086,7.053762827
23,56,-0.179012371,1.198969707,-0.748291235,-0.402692971,2.630308195
24,56,-0.194993696,0.317046544,1.008037436,0.006785004,8.033292111
25,56,-0.361772108,1.30421996,-1.702859779,-0.149461279,-0.468135387
26,56,-1.865077,-0.284084991,-0.659480262,0.001089882,0.454802653
27,56,-0.634117881,1.423021993,-0.424543386,-3.818260314,0.534269333
28,56,0.953475975,0.413384689,1.06981354,-0.010743285,8.842052881
29,56,0.58311244,-0.737560291,-0.859571654,0.161490945,0.193937529
30,56,-1.506966632,-0.218013994,-1.47300442,0.001454271,-2.231169283
1,57,-1.128038589,-0.161062153,1.145024034,0.000250436,7.429528295
2,57,0.060275621,-0.439167692,0.590328459,0.007463868,5.49800503
3,57,0.878351326,1.288293621,-0.646746428,-0.576525938,3.378967884
4,57,1.158360625,0.445460242,-1.906216475,0.012605879,-1.718238819
5,57,-0.674140405,-0.145432222,0.824334709,-0.000139505,6.479660952
6,57,-1.050749467,-0.961119561,0.523444105,-0.266695673,3.755723976
7,57,-0.426987908,1.392876872,-0.321809093,-1.206111054,3.553896355
8,57,-0.153231833,1.360750282,-0.039640958,0.728903022,6.566028263
9,57,0.366562724,-0.444923969,0.59603336,0.004968991,5.629928223
10,57,-0.566558235,0.669244163,-0.051178994,0.050522105,4.643520676
11,57,0.256609009,-0.879944176,-2.113132121,-0.24242001,-5.066968307
12,57,0.877600747,0.589047314,-0.024242172,0.106082967,5.253422418
13,57,-0.987015975,0.193549417,0.476978659,0.000294271,5.612935178
14,57,-0.020006357,-0.425015521,0.443433117,0.012352791,4.963186189
15,57,0.15062191,-0.701432838,2.606034838,0.086256256,12.47608118
16,57,1.370282185,0.162240515,0.547528652,-2.22E-05,6.762554591
17,57,0.050198946,-0.215299345,0.547791331,-0.000511325,5.668668027
18,57,0.305798533,-1.494886618,0.325127206,-5.63337851,-2.582931083
19,57,-1.11492753,-0.710987951,-1.018345553,-0.360048685,-1.538545614
20,57,-0.256367071,0.445270494,-0.176141725,0.013516226,3.944764927
21,57,1.328189668,-0.055231776,0.111048121,8.30E-07,4.848202269
22,57,-0.337525663,0.758421256,0.636671922,0.377365717,7.672006254
23,57,0.303782503,-0.953245554,0.638355481,0.674048514,5.663772916
24,57,0.889799875,-0.180422611,0.831011825,0.001341346,7.078269952
25,57,-1.065229511,-1.119866136,-0.049739444,-1.246621882,0.468425113
26,57,-0.353072657,1.307254113,-0.477387005,-0.731817634,3.369241253
27,57,-0.860294379,-0.790147185,0.224066506,-0.213007276,3.064293615
28,57,-0.057269079,-0.900566683,-0.503454239,-0.117064876,0.696742206
29,57,-1.566004496,-1.225733042,0.651171307,1.161195763,5.040411106
30,57,1.079597357,-0.098803266,0.297133263,8.33E-05,5.353397134
1,58,-1.583435386,0.153626737,1.58610193,0.000261342,9.307294241
2,58,-0.581997383,-1.904836788,2.153900442,13.90662068,22.57060814
3,58,0.634013333,0.228248902,1.280416869,0.000923511,9.206402926
4,58,-0.307953029,1.260417878,-0.25978091,-0.276352686,4.555881641
5,58,0.840902272,-1.072453652,-0.456160185,1.076682092,2.162185858
6,58,0.246817058,0.260499726,1.16181869,0.00107463,8.673098326
7,58,0.263356954,1.445444166,0.672705606,-2.247952688,6.447296524
8,58,1.441951601,0.15438826,1.207791369,-0.000172107,9.156239852
9,58,0.30170291,0.654370287,1.102744725,0.221101449,9.293219054
10,58,-1.136197853,-1.404438471,0.200129268,-6.541784047,-4.382455531
11,58,-1.01485535,-0.782453581,-0.318622871,0.264778495,1.538113649
12,58,0.215521058,-0.648282296,0.291165763,-0.068211385,4.093770342
13,58,0.910694799,1.923667881,-0.484758634,-0.835279262,4.669369397
14,58,1.759415599,1.196813068,-0.690405592,-2.875555529,1.137970182
15,58,0.317382606,-0.495819718,-0.601942207,0.010598428,1.226829948
16,58,0.629687381,-0.439510503,-0.724513118,0.019111798,1.003473771
17,58,-0.933651784,0.081620945,-0.755570889,-3.23E-05,1.028883244
18,58,0.824665052,0.056003916,0.038537359,-1.25E-05,4.552593889
19,58,-0.292559083,0.255827124,-1.063984612,-0.000191215,0.436181235
20,58,-0.065696929,0.584935363,0.653518471,-0.061180162,7.142610608
21,58,0.77683186,-0.663007692,0.90819322,-0.342917707,6.24279909
22,58,-0.272901801,0.117662469,0.885210683,0.000218202,7.254309644
23,58,-2.823286221,0.323952089,0.00932162,0.010789325,3.400960804
24,58,2.102711863,1.048062262,-0.298127767,-1.45154001,3.888378168
25,58,-1.46020446,0.108663735,-1.208259834,0.000176913,-0.770644671
26,58,-1.386591626,0.259652408,0.33089874,-0.005338673,5.020738753
27,58,-1.171561035,-0.464585747,0.835616851,-0.005712605,5.837005023
28,58,-1.190849201,-0.340527869,0.637387893,-0.007538096,5.299926834
29,58,-0.853788241,-0.287794468,-0.458567779,0.004784323,1.580733322
30,58,-0.41516868,-0.721103292,0.654237106,0.567026025,5.674557195
1,59,0.221344416,-0.07794515,-0.565565703,2.48E-05,1.935608341
2,59,1.001018622,1.54244205,-0.269736544,-0.889251842,4.853767124
3,59,0.132683938,-0.901634964,-0.986408518,-0.443459317,-1.293908852
4,59,0.961270544,1.278122449,1.029811884,0.22835882,10.2373735
5,59,-0.509059929,0.409804612,0.586675407,-0.072627472,6.450486939
6,59,-1.217333763,0.793877808,0.189359231,0.129969539,5.515545979
7,59,-0.706197381,-0.198567876,0.323827025,0.001720946,4.58716747
8,59,-1.793392216,0.289466725,-0.520951571,0.002217565,1.84363511
9,59,0.061565741,1.026642706,-1.706871531,-1.111005226,-1.691152382
10,59,-0.216097693,0.158887059,0.004690721,-0.000733752,4.168044355
11,59,-0.479274662,-0.279068706,0.89494271,0.008761102,6.620241933
12,59,0.115816426,2.910127867,0.091910826,13.66865454,22.41105189
13,59,-0.27177583,-0.918195927,1.223635396,-0.935642979,5.983440223
14,59,-0.511907766,-1.047425146,0.951918087,0.131772585,5.782776872
15,59,-1.041840214,-1.718573411,-1.748706187,15.73328383,10.44334535
16,59,-0.794639749,-0.657338785,-0.774909194,-0.150003257,-0.243540433
17,59,0.298416437,0.425016852,-0.575803812,0.001487131,2.685485261
18,59,-1.535324354,-1.314656974,0.25708828,1.137631281,3.477033886
19,59,0.134026332,-0.16272526,-0.387364778,-7.71E-05,2.414932362
20,59,-0.177667738,-0.191677602,-1.00993234,0.000696807,0.006356885
21,59,-0.274403514,0.718806385,-1.051831639,0.128687204,1.310541475
22,59,0.160544107,-0.136488481,-0.371522368,-0.000524131,2.521480266
23,59,-2.288398353,0.386974601,-0.175877359,0.006167555,3.038111625
24,59,1.083898257,-1.106292244,0.107212083,0.625083766,3.785168201
25,59,0.480908248,0.222523962,-0.520538864,0.002517462,2.654726793
26,59,-0.425234804,-0.794081181,-3.016247401,-0.181858935,-8.401565272
27,59,0.291293955,-1.390670212,-1.146604741,1.213777183,-0.883487621
28,59,-0.427011645,-0.764566991,0.029095716,-0.650672297,2.136417137
29,59,-0.584412672,0.53187724,-0.319075855,-0.096242834,3.319134877
30,59,-0.741476599,0.327116708,0.160745624,-0.000314775,4.772453895
1,60,0.544245246,-1.016857692,0.523796469,-0.27263698,4.305441869
2,60,-1.322724671,0.242149398,0.690140928,-0.00402488,6.314616691
3,60,1.686882879,0.805756466,0.9805018,0.334167325,9.747361654
4,60,-1.070216481,-0.748503919,-1.487403014,0.382563003,-2.522930317
5,60,-2.878991144,0.957734419,-0.834511635,-0.331253654,0.949509632
6,60,-0.775617364,-0.973002725,-0.389978847,0.087217001,0.913542118
7,60,1.452877774,2.062998272,1.080013202,25.51226259,37.07595863
8,60,-1.010016784,0.418132051,0.128143903,0.02518797,4.709697383
9,60,0.431113324,0.038265117,-0.140389267,3.27E-07,3.724441972
10,60,0.794183377,-1.703432314,-0.509563624,1.674203532,1.602299367
11,60,0.170832184,1.275851677,-1.246285525,1.952815411,3.44829791
12,60,0.715570717,-1.614019372,-0.3314172,2.076329406,2.748426715
13,60,-0.16201825,0.378884313,0.696049723,0.014653954,7.023952124
14,60,-0.171396965,0.990033118,0.230402765,1.498148641,7.744089486
15,60,-0.364662947,-1.273459976,-0.762209254,-1.527574409,-2.327582865
16,60,0.116800749,0.902437944,0.104593993,0.197583646,5.974499236
17,60,-1.134969854,1.079924138,1.481058723,1.412216215,11.90992588
18,60,0.462887302,-1.033269041,1.020828265,0.971375995,7.28160911
19,60,-0.676574128,-1.334387554,-0.922666347,3.652829624,2.059019791
20,60,0.144752856,0.250228493,-0.226325857,-0.001680501,3.616790296
21,60,-1.092361944,-0.626416145,0.077947086,0.039239829,2.943280342
22,60,0.249164036,-1.835331931,-0.174616396,13.4417717,14.15982039
23,60,-1.045508876,1.007818943,0.297162415,-0.852185977,5.311123582
24,60,0.617089541,0.41921712,-0.31064367,-0.024025454,3.733318831
25,60,-1.245661657,1.507910045,-0.780894218,-2.598943477,0.353437743
26,60,-1.63741334,0.572140798,0.585174412,-0.154934354,6.15493939
27,60,-1.661635682,-1.04165836,0.309724894,-0.249086588,2.638781217
28,60,-1.278652369,0.191998302,0.456166826,0.001865526,5.420602604
29,60,1.721468277,1.492219677,1.891386079,-1.018615868,12.71729085
30,60,0.463010901,-0.088266135,0.672155918,5.31E-05,6.472619575
1,61,0.679462596,2.007086081,0.294114852,-9.084542054,-0.743314425
2,61,0.945225489,-1.346719252,-1.573391262,3.181922008,-0.124275219
3,61,0.474839392,-0.871166159,0.518488168,-0.972446808,3.777297117
4,61,-2.125515232,-0.989619266,-0.931745748,-0.113914959,-1.802834642
5,61,0.373570808,-0.627956057,0.818011149,-0.114889748,6.037444624
6,61,-0.79361221,-1.391070144,-0.271564705,0.919274993,1.537591953
7,61,0.254639239,0.628454379,0.073316616,-0.108736424,5.199740658
8,61,1.345007721,-2.231983654,-0.274698325,24.75453137,24.955645
9,61,-1.317096084,-0.524308898,-0.195040191,0.121314606,2.105868138
10,61,-0.29395986,-0.23394673,0.367332059,-5.16E-06,4.853886216
11,61,1.659120165,1.368269402,0.490857595,-4.204048475,4.279091038
12,61,-0.194763805,-0.609319029,-1.072298852,0.177639601,-0.674520331
13,61,-1.437334149,-0.911399357,-0.609794336,-0.885530808,-1.022823113
14,61,-0.640873932,2.093107024,-0.22055876,-11.04308393,-4.9537845
15,61,-0.657213565,0.944294467,-0.287271093,0.726326058,4.845706396
16,61,-1.316231488,-1.722407503,-0.14944883,1.701503403,2.053383765
17,61,-0.449241729,-0.07441497,-0.349294343,3.38E-05,2.451254993
18,61,-1.224844822,-0.468699036,0.182843287,0.044404798,3.509654148
19,61,-0.795038872,-1.656561304,-0.613028042,2.082047904,1.072289449
20,61,0.900235713,0.974765853,2.007425919,-0.577710708,12.47126566
21,61,2.052891285,-1.076998795,0.702314796,0.11677452,5.850766107
22,61,0.159371872,0.517907929,2.244472915,0.029852324,12.95056546
23,61,0.457278859,1.141907727,0.804465069,0.780954851,9.572802235
24,61,1.881848177,0.675158017,0.074138365,-0.161020404,5.871354005
25,61,-0.463843926,1.499473694,-0.894716049,9.84969213,12.69238732
26,61,-0.31596008,-0.781733478,0.39517499,0.266275716,4.389921433
27,61,-0.239755465,-0.532287601,-1.044245261,0.15965509,-0.493961436
28,61,-1.059612716,0.397203838,-1.029195791,0.018615451,0.485471272
29,61,1.176960431,1.020991106,-0.917612064,-0.050758523,2.648108878
30,61,1.404800934,-0.753288651,0.589166378,-0.168532098,5.384454258
1,62,-0.290275384,-1.304026428,-0.809121002,-4.776163339,-5.761148741
2,62,0.894781975,-0.981164843,1.39149488,1.09110005,8.986647142
3,62,0.378133523,-1.810940175,-0.441564006,11.4262395,11.27145223
4,62,-0.104453968,0.367867792,0.476459498,0.003009716,6.228284009
5,62,0.390407231,0.302384913,-1.575381906,0.009730983,-1.051903616
6,62,-0.071361118,-1.816336673,-0.50442345,13.21138484,12.64241097
7,62,-0.007233463,-0.41236388,-0.459654145,0.029760163,1.753566038
8,62,1.023579453,0.34313701,0.170169725,0.00329134,5.540039648
9,62,-1.040683422,1.194239897,3.696713994,1.917394027,20.60065088
10,62,0.148542134,1.878083995,-0.485471937,4.423638993,9.552482867
11,62,-0.703059936,-0.333891342,1.475457033,-0.000920595,8.528663736
12,62,1.941104855,-0.460875629,0.168166455,0.025831019,4.716358755
13,62,-1.15643368,0.634352552,0.711387869,0.230984578,7.280936262
14,62,-1.940525096,-0.786472683,1.274698089,0.53126981,7.164263868
15,62,-0.681514392,-0.98590847,-1.499651054,0.325152933,-2.825059323
16,62,0.127400518,1.343119527,-1.112637943,1.383822046,3.443964948
17,62,-0.201697267,-0.856234287,0.880039044,-0.438820259,5.36428996
18,62,-0.169832618,-0.520055376,1.899336052,-0.135704599,9.853889077
19,62,1.905228676,0.736849537,-1.975220437,-0.095274405,-1.338702201
20,62,0.71419635,1.740929395,0.185779112,4.300170278,11.86604771
21,62,1.144137257,-1.115829421,1.161729124,-2.517465157,4.448670463
22,62,-0.561865205,-1.049075582,0.549871012,-0.089030136,4.092146051
23,62,-0.910283981,2.039287005,0.488022507,-11.94255861,-3.490860666
24,62,-0.180771001,-0.158493176,-0.081039767,-0.000147117,3.398061558
25,62,-0.673230012,0.134325301,-1.134191758,-4.13E-05,-0.150935705
26,62,1.226675408,-0.495547217,0.610192339,-0.021125798,5.92291596
27,62,-1.517044814,0.197899895,1.420063011,0.000134653,8.802393409
28,62,0.849534158,0.265399949,0.121773038,0.000671694,5.176968217
29,62,-0.240106602,-1.252632524,-0.49271823,2.655589033,2.906811979
30,62,-1.149163911,1.7304373,-1.315240587,-6.521201413,-5.12007714
1,63,-1.00879009,-0.379932874,-0.114140496,-0.026679884,2.588998985
2,63,-0.795345207,0.61840229,-0.642705432,-0.021817667,2.273908129
3,63,-1.112663445,-1.714358172,2.622541169,-0.927133742,9.497411829
4,63,0.42212352,0.622231833,-0.515235172,0.085358481,3.332709018
5,63,2.200452249,-0.083485852,-0.140895834,-4.32E-05,4.247683947
6,63,-1.286234079,-0.241549741,-0.77868796,0.001024143,0.320929244
7,63,0.864829272,2.298153319,0.306994451,40.90919411,49.80753582
8,63,0.262412421,0.13182781,-1.0361435,0.000202904,0.572792988
9,63,1.558894205,-1.166236509,-0.331979487,3.165416007,4.844492773
10,63,-0.150497583,-0.882099216,0.00370133,0.36617712,2.996154049
11,63,0.563559579,0.266380422,-1.304826187,-0.004403946,-0.076783754
12,63,0.341011969,0.038858947,-1.8812071,4.13E-07,-2.577651938
13,63,-1.085242143,-0.445034823,-0.158824234,0.020249589,2.346833255
14,63,-0.83071047,-0.857965528,-1.249827756,-0.532233587,-2.650845991
15,63,-0.934574751,-0.128387024,0.721985532,-0.000381334,6.032356144
16,63,-0.365888505,-0.612388365,-2.135677234,0.040652092,-4.712723901
17,63,-0.680016446,0.098694311,-0.833666374,2.87E-05,0.874864658
18,63,1.01740921,0.822111177,2.23049248,0.839473283,14.50937666
19,63,0.647350485,-0.578418799,-0.381374539,-0.134709089,1.883654565
20,63,-0.623215214,-1.313490776,1.164717269,-5.075377032,0.898082887
21,63,0.919976189,0.825603442,1.895922616,0.098981439,12.5306985
22,63,-0.551926896,-1.864274297,0.724903898,6.626461202,10.21893303
23,63,0.474847781,-0.663525529,-1.213099773,0.143701693,-1.028806671
24,63,-0.930162776,-0.229072856,1.073593727,0.00329332,7.152556343
25,63,-0.392725179,-0.932680623,-0.033448401,0.766188407,3.089663156
26,63,-0.407469361,-1.302535593,0.992758723,-0.594299005,4.862841263
27,63,2.915816296,0.257887993,-0.282599275,0.001634483,4.5374356
28,63,-0.077564618,-1.190881202,-0.119475465,-1.230411543,0.522129134
29,63,2.454678212,-0.001565118,0.368468928,-6.98E-12,6.306011749
30,63,0.071332333,0.984860993,1.336899157,-1.026639065,9.292022322
1,64,-1.047344911,-0.806189363,-1.591454999,-0.220263807,-3.577723811
2,64,0.373864339,-0.824515182,0.302258982,0.123060887,4.123966183
3,64,0.032957266,0.511230561,-0.774644788,0.068383641,2.059691151
4,64,0.686746053,1.381931834,1.083977992,2.738895009,12.98881195
5,64,1.202729917,0.562729215,-0.432213653,-0.284524049,3.484692589
6,64,-2.714899796,-0.387401023,-0.903665863,-0.024482167,-0.944740726
7,64,0.20968044,0.656439054,1.191530353,-0.053222611,9.304817416
8,64,-0.110268667,-3.133978559,0.767005201,139.4598917,141.4760351
9,64,-0.102167431,0.830635244,0.008368162,0.178434468,5.413645746
10,64,0.007183806,-0.628813138,-1.16075897,-0.058889804,-1.177968279
11,64,0.433642697,1.001802862,0.012683225,-0.208155176,5.513665806
12,64,-0.62567778,1.030430204,0.825862802,-0.903223501,7.365256779
13,64,0.390567801,1.420268191,1.060321201,-1.052019531,9.051766198
14,64,0.506448135,-0.456798096,-1.338485238,0.016343325,-1.284821421
15,64,-0.766816285,1.174170011,0.944139477,2.56196358,11.4153942
16,64,0.463931837,1.382143134,-0.134633392,5.466648955,11.24075618
17,64,-0.88857101,1.119885482,0.320866404,-0.319898094,6.159620778
18,64,0.032302043,0.031319131,1.251915866,8.02E-07,8.566797435
19,64,0.192814215,-0.016963489,-0.582211699,-3.76E-08,1.955718299
20,64,-1.349501906,0.460235,1.04719119,-0.058574519,7.861865503
21,64,0.71868471,0.28816688,1.31045731,0.003190485,9.440561007
22,64,2.120513546,0.543380282,-1.00987461,0.081771248,2.109498495
23,64,-0.2736611,1.112997534,1.117953602,-3.726259045,5.858405783
24,64,0.878975424,-0.796112674,-0.106196368,-0.325907337,2.449206897
25,64,1.660560374,-0.839601806,-0.959463417,-0.552812834,-0.602059693
26,64,-0.911066372,-1.182410044,0.598798648,-1.535596727,2.482036791
27,64,-0.65122016,-1.130891956,0.21202502,-0.876978869,1.929485205
28,64,-0.063021103,0.576961722,-0.734512686,0.136643594,2.332632066
29,64,-2.430835174,1.675175616,-0.104249229,10.42093449,15.58606662
30,64,1.614100562,-1.439171287,-0.240737005,-2.026562805,-0.406332729
1,65,0.102893523,-0.072889566,-0.232046526,2.23E-07,3.096455791
2,65,-0.793965704,-0.758357309,-0.93914654,-0.338311022,-1.174360809
3,65,0.439260406,1.439739321,0.291995485,-1.166511087,6.219985804
4,65,-0.923253173,-1.019272219,-0.992626868,0.437558688,-1.034107633
5,65,0.803719937,-1.433843131,0.986116775,-0.892889723,4.827853947
6,65,1.042179195,-0.32336585,-0.043902888,0.012732257,3.786504762
7,65,0.710059652,0.611200233,-1.194079606,0.079975717,0.982113345
8,65,2.122870879,0.35776495,0.518840939,0.000743465,7.254366621
9,65,0.448035294,-0.837606602,0.783245428,0.394625005,6.137112759
10,65,0.345495299,1.011686544,-0.039182333,1.042145547,6.556817082
11,65,2.227008475,2.276666476,2.05128502,14.44971804,30.14014722
12,65,-0.566611479,-0.186934704,1.019922879,0.001566804,7.166242521
13,65,0.554594348,-0.082442456,-0.26992196,-6.16E-05,3.12639337
14,65,-0.805349093,0.926065227,0.396396064,-0.009095465,6.484888568
15,65,0.752860095,-0.276157404,0.662638667,-0.001684862,6.270722272
16,65,0.376477722,0.041952985,-1.166359897,-4.57E-06,0.014620372
17,65,-1.429525873,0.248463777,-0.136813956,-0.001007834,3.307347241
18,65,-0.440183314,-1.031900902,-0.307907589,0.107536734,1.275144737
19,65,-0.905779233,0.129687012,-0.505153534,-3.15E-05,2.013634607
20,65,0.811416378,1.120742646,-2.362135886,1.989557864,-0.508450806
21,65,1.406218082,0.946598214,-1.63157588,1.57340804,1.682119424
